ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
351	91	1	1	0.000000	78.208791	76.241758	0.000000	0.000000	0	95	0
352	1	1	2	0.000000	144.000000	144.000000	0.000000	0.000000	0	69	0
353	1	1	0	0.000000	174.000000	174.000000	0.000000	0.000000	0	88	0
354	1	0	1	0.000000	189.000000	188.000000	0.000000	0.000000	0	100	0
355	2	0	0	0.000000	153.500000	151.500000	0.000000	0.000000	0	75	0
356	3	0	1	0.000000	164.666667	164.666667	0.000000	0.000000	0	82	0
357	129671	0	0	0.000000	70.523432	67.946179	0.000000	0.000000	0	27739	0
358	1	0	0	0.000000	110.000000	105.000000	0.000000	0.000000	0	58	0
359	5940	0	1	0.000000	71.622222	69.211785	0.000000	0.000000	0	1277	0
360	2	2	1	0.000000	127.500000	121.500000	0.000000	0.000000	0	64	0
361	67	2	1	0.000000	283.820896	166.462687	0.000000	0.000000	0	150	0
362	5	1	1	0.000000	238.600000	174.400000	0.000000	0.000000	0	81	0
363	11	2	2	0.000000	316.090909	111.363636	0.000000	0.000000	0	123	0
364	7	1	1	0.000000	241.428571	51.142857	0.000000	0.000000	0	91	0
365	14	1	2	0.000000	312.714286	206.642857	0.000000	0.000000	0	180	0
366	1	1	2	0.000000	612.000000	553.000000	0.000000	0.000000	0	242	0
367	5	1	1	0.000000	76.400000	76.400000	0.000000	0.000000	0	37	0
368	11447	1	0	0.000000	62.705425	60.677907	0.000000	0.000000	0	2232	0
369	2	0	0	0.000000	181.000000	176.000000	0.000000	0.000000	0	87	0
370	39445	1	0	0.000000	65.781848	11.343440	0.000000	0.000000	0	7911	0
371	1	1	0	0.000000	149.000000	149.000000	0.000000	0.000000	0	75	0
372	1	2	2	0.000000	279.000000	279.000000	0.000000	0.000000	0	138	0
373	36	1	1	0.000000	82.277778	81.416667	0.000000	0.000000	0	46	0
374	48958	0	0	0.000000	64.275420	62.105989	0.000000	0.000000	0	9538	0
375	8	2	1	0.000000	107.375000	105.375000	0.000000	0.000000	0	52	0
376	10	1	1	0.000000	69.600000	68.800000	0.000000	0.000000	0	38	0
377	19	2	2	0.000000	114.421053	100.789474	0.000000	0.000000	0	42	0
378	52	1	1	0.000000	57.807692	56.000000	0.000000	0.000000	0	41	0
379	1	2	1	0.000000	177.000000	173.000000	0.000000	0.000000	0	81	0
380	9	1	1	0.000000	52.222222	52.222222	0.000000	0.000000	0	41	0
381	9	1	1	0.000000	47.666667	47.666667	0.000000	0.000000	0	21	0
382	1	3	1	0.000000	589.000000	589.000000	0.000000	0.000000	0	277	0
383	1	0	1	0.000000	129.000000	129.000000	0.000000	0.000000	0	60	0
384	10	2	1	0.000000	279.800000	278.600000	0.000000	0.000000	0	149	0
385	5	0	1	0.000000	137.600000	137.600000	0.000000	0.000000	0	70	0
386	8842	0	0	0.000000	66.408618	64.396404	0.000000	0.000000	0	1779	0
387	51	0	1	0.000000	69.960784	69.941176	0.000000	0.000000	0	116	0
388	59294	0	1	0.000000	67.452069	65.112355	0.000000	0.000000	0	12132	0
389	44	0	1	0.000000	78.727273	77.909091	0.000000	0.000000	0	79	0
390	37	1	1	0.000000	55.027027	53.702703	0.000000	0.000000	0	112	0
391	1	2	1	0.000000	563.000000	563.000000	0.000000	0.000000	0	275	0
392	1	4	1	0.000000	492.000000	492.000000	0.000000	0.000000	0	237	0
393	1	2	1	0.000000	212.000000	212.000000	0.000000	0.000000	0	102	0
394	5	2	1	0.000000	98.600000	98.600000	0.000000	0.000000	0	50	0
395	30742	1	1	0.000000	75.586364	72.862403	0.000000	0.000000	0	7075	0
396	2	0	0	0.000000	161.000000	156.000000	0.000000	0.000000	0	75	0
397	108062	1	0	0.000000	64.873748	62.648470	0.000000	0.000000	0	21008	0
398	2	0	0	0.000000	163.000000	163.000000	0.000000	0.000000	0	82	0
399	111	1	1	0.000000	150.648649	131.747748	0.000000	0.000000	0	124	0
400	20005	0	0	0.000000	62.017096	59.951562	0.000000	0.000000	0	3753	0
401	1	1	2	0.000000	547.000000	423.000000	0.000000	0.000000	0	267	0
402	1	0	1	0.000000	129.000000	129.000000	0.000000	0.000000	0	66	0
403	2148	0	1	0.000000	61.395717	57.665270	0.000000	0.000000	0	439	0
404	860	2	2	0.000000	142.502326	117.839535	0.000000	0.000000	0	417	0
405	21929	1	0	0.000000	68.658854	66.078161	0.000000	0.000000	0	4550	0
406	15	0	0	0.000000	93.000000	89.733333	0.000000	0.000000	0	52	0
407	12	0	0	0.000000	142.083333	139.500000	0.000000	0.000000	0	75	0
408	185	2	0	0.000000	125.945946	116.470270	0.000000	0.000000	0	177	0
409	49	1	1	0.000000	91.408163	88.918367	0.000000	0.000000	0	49	0
410	26	0	2	0.000000	175.923077	144.192308	0.000000	0.000000	0	92	0
411	7741	0	0	0.000000	57.365973	52.133704	0.000000	0.000000	0	1562	0
412	44	0	0	0.000000	119.795455	77.045455	0.000000	0.000000	0	67	0
413	39	0	0	0.000000	101.128205	98.051282	0.000000	0.000000	0	64	0
414	8	0	0	0.000000	94.750000	93.750000	0.000000	0.000000	0	51	0
415	4	0	0	0.000000	164.500000	164.500000	0.000000	0.000000	0	84	0
416	236	2	2	0.000000	253.830508	217.966102	0.000000	0.000000	0	332	0
417	5	0	0	0.000000	177.600000	176.600000	0.000000	0.000000	0	93	0
418	2	0	0	0.000000	156.500000	154.500000	0.000000	0.000000	0	83	0
419	40	0	0	0.000000	132.250000	128.675000	0.000000	0.000000	0	92	0
420	279	0	0	0.000000	130.745520	113.738351	0.000000	0.000000	0	264	0
421	2202	2	1	0.000000	464.494096	377.787466	0.000000	0.000000	0	3339	0
422	96	1	1	0.000000	215.666667	99.572917	0.000000	0.000000	0	164	0
423	21	2	2	0.000000	279.809524	176.190476	0.000000	0.000000	0	146	0
424	1	1	1	0.000000	34.000000	34.000000	0.000000	0.000000	0	14	0
425	15173	1	2	0.000000	62.492322	60.321228	0.000000	0.000000	0	3107	0
426	151	2	2	0.000000	397.384106	328.556291	0.000000	0.000000	0	381	0
427	4	2	1	0.000000	282.750000	230.250000	0.000000	0.000000	0	114	0
428	1	1	1	0.000000	233.000000	101.000000	0.000000	0.000000	0	121	0
429	1	2	1	0.000000	170.000000	170.000000	0.000000	0.000000	0	87	0
430	120	1	2	0.000000	2676.991667	2021.575000	0.000000	0.000000	0	2105	0
431	14	2	2	0.000000	2750.000000	1735.642857	0.000000	0.000000	0	1458	0
432	3	1	1	0.000000	1975.333333	1597.666667	0.000000	0.000000	0	859	0
433	5	0	0	0.000000	101.200000	99.200000	0.000000	0.000000	0	55	0
434	1924	2	2	0.000000	230.534823	189.808732	0.000000	0.000000	0	1497	0
435	3	1	0	0.000000	210.666667	208.000000	0.000000	0.000000	0	148	0
436	40024	1	0	0.000000	70.774011	22.934439	0.000000	0.000000	0	8627	0
437	5	2	0	0.000000	273.000000	267.000000	0.000000	0.000000	0	151	0
438	1	2	1	0.000000	251.000000	249.000000	0.000000	0.000000	0	129	0
439	1	0	1	0.000000	125.000000	125.000000	0.000000	0.000000	0	64	0
440	41	0	0	0.000000	137.146341	132.878049	0.000000	0.000000	0	82	0
441	6	0	0	0.000000	128.000000	125.000000	0.000000	0.000000	0	65	0
442	46129	1	0	0.000000	75.983915	72.852739	0.000000	0.000000	0	10541	0
443	10	0	0	0.000000	121.600000	118.900000	0.000000	0.000000	0	66	0
444	3	0	0	0.000000	147.000000	71.000000	0.000000	0.000000	0	78	0
445	1	2	1	0.000000	1535.000000	1285.000000	0.000000	0.000000	0	751	0
446	1	3	1	0.000000	497.000000	337.000000	0.000000	0.000000	0	255	0
447	2	2	1	0.000000	124.000000	124.000000	0.000000	0.000000	0	64	0
448	6	1	0	0.000000	210.000000	206.000000	0.000000	0.000000	0	150	0
449	60	1	0	0.000000	112.766667	109.783333	0.000000	0.000000	0	202	0
450	2	1	2	0.000000	63.500000	63.500000	0.000000	0.000000	0	31	0
451	1	2	1	0.000000	378.000000	376.000000	0.000000	0.000000	0	188	0
452	2	2	1	0.000000	168.000000	165.000000	0.000000	0.000000	0	87	0
453	44	1	1	0.000000	114.909091	112.500000	0.000000	0.000000	0	69	0
454	3	1	3	0.000000	296.000000	243.333333	0.000000	0.000000	0	175	0
455	2	0	1	0.000000	204.000000	204.000000	0.000000	0.000000	0	114	0
456	13234	0	0	0.000000	70.410156	67.683542	0.000000	0.000000	0	2830	0
457	1599	2	2	0.000000	591.291432	442.696685	0.000000	0.000000	0	3092	0
458	17	2	1	0.000000	327.764706	311.235294	0.000000	0.000000	0	210	0
459	2	2	1	0.000000	257.000000	257.000000	0.000000	0.000000	0	139	0
460	29	2	1	0.000000	118.551724	117.862069	0.000000	0.000000	0	74	0
461	15	1	1	0.000000	53.266667	53.266667	0.000000	0.000000	0	29	0
462	6	2	2	0.000000	103.666667	101.833333	0.000000	0.000000	0	50	0
463	6	2	1	0.000000	163.833333	79.833333	0.000000	0.000000	0	83	0
464	2	0	1	0.000000	188.500000	188.500000	0.000000	0.000000	0	108	0
465	31504	1	0	0.000000	73.874587	71.308786	0.000000	0.000000	0	7059	0
466	16176	0	0	0.000000	68.845574	66.358432	0.000000	0.000000	0	3386	0
467	1	1	0	0.000000	152.000000	152.000000	0.000000	0.000000	0	80	0
468	1	1	2	0.000000	221.000000	221.000000	0.000000	0.000000	0	112	0
469	6	1	1	0.000000	77.000000	77.000000	0.000000	0.000000	0	33	0
470	60	0	0	0.000000	163.716667	161.700000	0.000000	0.000000	0	106	0
471	54472	0	1	0.000000	74.183727	71.227199	0.000000	0.000000	0	12255	0
472	131	2	2	0.000000	1900.335878	1498.091603	0.000000	0.000000	0	1720	0
473	118	2	1	0.000000	171.872881	149.957627	0.000000	0.000000	0	174	0
474	1	2	1	0.000000	126.000000	126.000000	0.000000	0.000000	0	63	0
475	2	3	1	0.000000	175.500000	172.500000	0.000000	0.000000	0	91	0
476	18921	0	1	0.000000	64.784155	62.253845	0.000000	0.000000	0	3783	0
477	3	1	0	0.000000	156.000000	156.000000	0.000000	0.000000	0	82	0
478	11	0	0	0.000000	129.909091	127.727273	0.000000	0.000000	0	85	0
479	2	1	0	0.000000	106.000000	106.000000	0.000000	0.000000	0	58	0
480	1	3	3	0.000000	407.000000	158.000000	0.000000	0.000000	0	202	0
481	34	1	1	0.000000	54.500000	54.470588	0.000000	0.000000	0	93	0
482	77492	0	0	0.000000	65.545166	63.100630	0.000000	0.000000	0	15539	0
483	10	0	0	0.000000	118.600000	115.900000	0.000000	0.000000	0	70	0
484	1	2	2	0.000000	200.000000	195.000000	0.000000	0.000000	0	105	0
485	26861	0	1	0.000000	67.709877	65.376978	0.000000	0.000000	0	5566	0
486	1	1	2	0.000000	113.000000	113.000000	0.000000	0.000000	0	58	0
487	11	1	0	0.000000	158.272727	158.272727	0.000000	0.000000	0	71	0
488	7	1	1	0.000000	233.857143	80.000000	0.000000	0.000000	0	147	0
489	4	2	2	0.000000	471.250000	197.250000	0.000000	0.000000	0	235	0
490	9	2	1	0.000000	195.000000	155.444444	0.000000	0.000000	0	173	0
491	35	1	1	0.000000	55.942857	54.600000	0.000000	0.000000	0	37	0
492	1	1	1	0.000000	185.000000	185.000000	0.000000	0.000000	0	83	0
493	96	1	1	0.000000	93.083333	90.947917	0.000000	0.000000	0	72	0
494	5	0	0	0.000000	179.800000	177.600000	0.000000	0.000000	0	91	0
495	46	1	1	0.000000	47.478261	46.608696	0.000000	0.000000	0	26	0
496	251	1	2	0.000000	159.848606	133.318725	0.000000	0.000000	0	236	0
497	6	2	2	0.000000	337.666667	328.500000	0.000000	0.000000	0	175	0
498	53	2	1	0.000000	236.962264	166.622642	0.000000	0.000000	0	160	0
499	156	1	1	0.000000	161.051282	127.179487	0.000000	0.000000	0	173	0
500	30	2	2	0.000000	323.566667	313.466667	0.000000	0.000000	0	187	0
501	115	1	1	0.000000	190.747826	129.895652	0.000000	0.000000	0	169	0
502	28	2	2	0.000000	253.857143	247.750000	0.000000	0.000000	0	151	0
503	45	2	2	0.000000	275.444444	164.422222	0.000000	0.000000	0	161	0
504	7	1	1	0.000000	140.857143	140.857143	0.000000	0.000000	0	80	0
505	227	1	2	0.000000	141.709251	101.312775	0.000000	0.000000	0	194	0
506	629	1	1	0.000000	40.101749	38.559618	0.000000	0.000000	0	232	0
507	144	1	1	0.000000	211.680556	160.250000	0.000000	0.000000	0	176	0
508	31	1	1	0.000000	72.193548	70.193548	0.000000	0.000000	0	36	0
509	58	0	2	0.000000	163.275862	111.948276	0.000000	0.000000	0	90	0
510	56	2	0	0.000000	94.892857	92.696429	0.000000	0.000000	0	111	0
511	38	2	1	0.000000	95.315789	92.184211	0.000000	0.000000	0	77	0
512	38	2	0	0.000000	136.473684	134.210526	0.000000	0.000000	0	94	0
513	40	1	1	0.000000	88.875000	86.375000	0.000000	0.000000	0	55	0
514	8	2	2	0.000000	164.750000	161.625000	0.000000	0.000000	0	84	0
515	43	0	1	0.000000	95.348837	93.372093	0.000000	0.000000	0	57	0
516	49	1	1	0.000000	77.918367	74.061224	0.000000	0.000000	0	56	0
517	17	1	2	0.000000	135.705882	134.000000	0.000000	0.000000	0	75	0
518	81	2	1	0.000000	96.679012	94.407407	0.000000	0.000000	0	105	0
519	54	2	2	0.000000	266.444444	167.518519	0.000000	0.000000	0	206	0
520	3	0	2	0.000000	129.666667	129.333333	0.000000	0.000000	0	91	0
521	78084	1	1	0.000000	72.642462	69.855860	0.000000	0.000000	0	17300	0
522	1	1	2	0.000000	56.000000	56.000000	0.000000	0.000000	0	30	0
523	3	0	3	0.000000	179.000000	179.000000	0.000000	0.000000	0	96	0
524	1	3	1	0.000000	212.000000	210.000000	0.000000	0.000000	0	106	0
525	1	2	1	0.000000	149.000000	149.000000	0.000000	0.000000	0	72	0
526	4959	0	1	0.000000	66.889696	64.748941	0.000000	0.000000	0	1055	0
527	1	0	0	0.000000	177.000000	169.000000	0.000000	0.000000	0	94	0
528	20063	1	0	0.000000	68.438369	65.968350	0.000000	0.000000	0	4231	0
529	4	0	0	0.000000	140.250000	139.250000	0.000000	0.000000	0	74	0
530	42	1	1	0.000000	67.452381	64.595238	0.000000	0.000000	0	80	0
531	2	2	2	0.000000	263.500000	260.000000	0.000000	0.000000	0	111	0
532	5	0	1	0.000000	179.800000	176.200000	0.000000	0.000000	0	93	0
533	15	0	0	0.000000	103.200000	101.200000	0.000000	0.000000	0	128	0
534	7	0	0	0.000000	110.571429	110.571429	0.000000	0.000000	0	54	0
535	2	0	0	0.000000	135.000000	133.000000	0.000000	0.000000	0	69	0
536	78149	0	1	0.000000	71.367222	40.497294	0.000000	0.000000	0	17034	0
537	11988	1	1	0.000000	67.353187	52.639139	0.000000	0.000000	0	2568	0
538	753	2	2	0.000000	151.722444	119.484728	0.000000	0.000000	0	480	0
539	14	1	1	0.000000	135.428571	73.357143	0.000000	0.000000	0	113	0
540	9	2	2	0.000000	210.555556	123.777778	0.000000	0.000000	0	70	0
541	2	1	3	0.000000	650.500000	352.000000	0.000000	0.000000	0	325	0
542	1	1	2	0.000000	892.000000	443.000000	0.000000	0.000000	0	424	0
543	12	1	1	0.000000	42.750000	42.750000	0.000000	0.000000	0	22	0
544	2	1	0	0.000000	114.500000	114.500000	0.000000	0.000000	0	58	0
545	2	0	1	0.000000	96.000000	96.000000	0.000000	0.000000	0	48	0
546	48	0	0	0.000000	126.875000	124.395833	0.000000	0.000000	0	87	0
547	48	0	0	0.000000	123.541667	52.875000	0.000000	0.000000	0	62	0
548	3	1	1	0.000000	372.333333	157.000000	0.000000	0.000000	0	82	0
549	76383	1	0	0.000000	68.720710	5.095833	0.000000	0.000000	0	15893	0
550	27269	0	0	0.000000	67.078367	64.579596	0.000000	0.000000	0	5508	0
551	195	0	0	0.000000	44.917949	44.441026	0.000000	0.000000	0	47	0
552	15254	1	1	0.000000	63.181002	60.486626	0.000000	0.000000	0	2987	0
553	1	1	0	0.000000	192.000000	191.000000	0.000000	0.000000	0	93	0
554	2	1	6	0.000000	1302.500000	121.000000	0.000000	0.000000	0	655	0
555	31	2	1	0.000000	2207.774194	857.000000	0.000000	0.000000	0	1276	0
556	2017	1	1	0.000000	1606.274170	1146.100645	0.000000	0.000000	0	9875	0
557	307	2	2	0.000000	3699.055375	2568.456026	0.000000	0.000000	0	5422	0
558	126	1	1	0.000000	2786.976190	1974.380952	0.000000	0.000000	0	2753	0
559	12	2	2	0.000000	4331.750000	3843.083333	0.000000	0.000000	0	2443	0
560	15	2	1	0.000000	3495.666667	3032.533333	0.000000	0.000000	0	1992	0
561	57	1	1	0.000000	1522.456140	1361.719298	0.000000	0.000000	0	1082	0
562	19	2	2	0.000000	2684.157895	2600.526316	0.000000	0.000000	0	1592	0
563	47	1	1	0.000000	1583.510638	1443.595745	0.000000	0.000000	0	1010	0
564	14	1	2	0.000000	3557.357143	2935.642857	0.000000	0.000000	0	1799	0
565	46	2	2	0.000000	5058.152174	3051.500000	0.000000	0.000000	0	2808	0
566	126	1	1	0.000000	1853.142857	1256.341270	0.000000	0.000000	0	1565	0
567	14	1	2	0.000000	3103.428571	2793.071429	0.000000	0.000000	0	1598	0
568	228	2	2	0.000000	2609.052632	1869.899123	0.000000	0.000000	0	2971	0
569	262	1	1	0.000000	1364.862595	946.641221	0.000000	0.000000	0	1873	0
570	58	2	2	0.000000	2346.137931	1492.793103	0.000000	0.000000	0	1575	0
571	71	1	1	0.000000	1310.661972	1068.985915	0.000000	0.000000	0	901	0
572	262	1	1	0.000000	1069.244275	802.774809	0.000000	0.000000	0	1344	0
573	153	2	2	0.000000	1839.980392	1000.372549	0.000000	0.000000	0	1983	0
574	1	1	1	0.000000	1091.000000	1016.000000	0.000000	0.000000	0	572	0
575	98	2	2	0.000000	2063.255102	1318.561224	0.000000	0.000000	0	1474	0
576	2	1	1	0.000000	157.500000	76.000000	0.000000	0.000000	0	80	0
577	1	1	0	0.000000	142.000000	62.000000	0.000000	0.000000	0	32	0
578	91	1	1	0.000000	95.769231	95.076923	0.000000	0.000000	0	78	0
579	19	1	2	0.000000	174.578947	171.947368	0.000000	0.000000	0	116	0
580	106	1	1	0.000000	145.386792	132.452830	0.000000	0.000000	0	113	0
581	31	2	2	0.000000	243.387097	240.612903	0.000000	0.000000	0	136	0
582	28982	1	0	0.000000	67.125423	14.325719	0.000000	0.000000	0	6050	0
583	2	0	0	0.000000	152.500000	81.000000	0.000000	0.000000	0	43	0
584	8087	1	1	0.000000	107.060344	101.351676	0.000000	0.000000	0	2720	0
585	41	0	1	0.000000	53.487805	52.463415	0.000000	0.000000	0	64	0
586	1	1	5	0.000000	333.000000	149.000000	0.000000	0.000000	0	163	0
587	1	1	7	0.000000	1005.000000	437.000000	0.000000	0.000000	0	487	0
588	68336	0	1	0.000000	65.783906	4.408262	0.000000	0.000000	0	13511	0
589	8	0	0	0.000000	137.750000	137.250000	0.000000	0.000000	0	75	0
590	170	0	0	0.000000	37.364706	36.558824	0.000000	0.000000	0	32	0
591	22352	0	1	0.000000	63.802881	61.538788	0.000000	0.000000	0	4256	0
592	4	2	1	0.000000	129.000000	129.000000	0.000000	0.000000	0	62	0
593	113	0	0	0.000000	113.787611	65.442478	0.000000	0.000000	0	94	0
594	613	0	1	0.000000	113.969005	106.321370	0.000000	0.000000	0	261	0
595	4316	0	1	0.000000	53.017146	0.889713	0.000000	0.000000	0	793	0
596	11	0	0	0.000000	99.636364	97.909091	0.000000	0.000000	0	53	0
597	46	2	1	0.000000	88.195652	86.891304	0.000000	0.000000	0	110	0
598	61056	1	0	0.000000	65.024764	7.442987	0.000000	0.000000	0	12030	0
599	1	1	2	0.000000	271.000000	271.000000	0.000000	0.000000	0	127	0
600	14	1	0	0.000000	57.571429	57.571429	0.000000	0.000000	0	59	0
601	46	1	1	0.000000	61.326087	60.065217	0.000000	0.000000	0	38	0
602	60	0	2	0.000000	117.250000	114.866667	0.000000	0.000000	0	94	0
603	46	1	1	0.000000	52.195652	52.195652	0.000000	0.000000	0	38	0
604	44051	0	0	0.000000	64.300470	61.720097	0.000000	0.000000	0	8574	0
605	26349	0	0	0.000000	68.699002	65.969714	0.000000	0.000000	0	5429	0
606	73	0	0	0.000000	35.561644	34.671233	0.000000	0.000000	0	27	0
607	1	0	0	0.000000	167.000000	163.000000	0.000000	0.000000	0	86	0
608	93	2	1	0.000000	184.548387	118.419355	0.000000	0.000000	0	180	0
609	68	2	1	0.000000	146.191176	105.411765	0.000000	0.000000	0	91	0
610	3960	0	1	0.000000	69.820455	68.238889	0.000000	0.000000	0	867	0
611	64611	0	1	0.000000	72.450171	69.487796	0.000000	0.000000	0	14095	0
612	225	1	1	0.000000	65.306667	55.991111	0.000000	0.000000	0	75	0
613	1475	1	0	0.000000	44.997288	43.425763	0.000000	0.000000	0	286	0
614	117	1	1	0.000000	98.521368	96.666667	0.000000	0.000000	0	72	0
615	584	0	0	0.000000	81.306507	79.327055	0.000000	0.000000	0	141	0
616	5478	1	0	0.000000	63.309602	60.768346	0.000000	0.000000	0	1078	0
617	1	1	1	0.000000	93.000000	93.000000	0.000000	0.000000	0	48	0
618	40	1	3	0.000000	133.525000	74.250000	0.000000	0.000000	0	271	0
619	80092	1	1	0.000000	65.466314	62.987040	0.000000	0.000000	0	15700	0
620	15	0	0	0.000000	99.666667	99.266667	0.000000	0.000000	0	40	0
621	11233	1	1	0.000000	126.519452	119.897000	0.000000	0.000000	0	4438	0
622	43201	0	0	0.000000	65.408671	24.775908	0.000000	0.000000	0	8572	0
623	99024	0	0	0.000000	66.382069	37.407901	0.000000	0.000000	0	19922	0
624	43	2	1	0.000000	106.488372	66.883721	0.000000	0.000000	0	169	0
625	49	0	1	0.000000	67.551020	62.000000	0.000000	0.000000	0	92	0
626	1	1	1	0.000000	68.000000	68.000000	0.000000	0.000000	0	35	0
627	9420	0	0	0.000000	62.714862	60.286624	0.000000	0.000000	0	1862	0
628	89	2	1	0.000000	364.808989	203.550562	0.000000	0.000000	0	269	0
629	58	1	1	0.000000	250.862069	152.103448	0.000000	0.000000	0	149	0
630	96	2	2	0.000000	360.041667	211.625000	0.000000	0.000000	0	253	0
631	56	2	2	0.000000	266.571429	203.857143	0.000000	0.000000	0	181	0
632	12281	1	1	0.000000	68.284342	65.945526	0.000000	0.000000	0	2588	0
633	31	1	1	0.000000	270.483871	143.193548	0.000000	0.000000	0	147	0
634	68	2	2	0.000000	523.544118	347.382353	0.000000	0.000000	0	359	0
635	121	2	2	0.000000	560.239669	324.140496	0.000000	0.000000	0	447	0
636	50	1	1	0.000000	446.560000	240.880000	0.000000	0.000000	0	293	0
637	44	1	1	0.000000	298.636364	189.068182	0.000000	0.000000	0	216	0
638	23	1	2	0.000000	425.565217	303.217391	0.000000	0.000000	0	248	0
639	7506	1	1	0.000000	70.035572	67.176925	0.000000	0.000000	0	1611	0
640	58	1	1	0.000000	101.586207	99.896552	0.000000	0.000000	0	70	0
641	4	1	1	0.000000	78.250000	78.250000	0.000000	0.000000	0	42	0
642	467	3	2	0.000000	663.468951	449.751606	0.000000	0.000000	0	1256	0
643	1	2	1	0.000000	247.000000	247.000000	0.000000	0.000000	0	114	0
644	23	0	0	0.000000	108.521739	83.130435	0.000000	0.000000	0	59	0
645	51	0	0	0.000000	137.196078	95.352941	0.000000	0.000000	0	74	0
646	17420	1	0	0.000000	66.600804	64.257520	0.000000	0.000000	0	3499	0
647	97	0	0	0.000000	117.814433	76.195876	0.000000	0.000000	0	91	0
648	7192	0	0	0.000000	62.484149	60.019466	0.000000	0.000000	0	1357	0
649	3	1	0	0.000000	125.666667	125.666667	0.000000	0.000000	0	67	0
650	28303	0	0	0.000000	67.179804	64.577783	0.000000	0.000000	0	5804	0
651	1	0	1	0.000000	107.000000	105.000000	0.000000	0.000000	0	48	0
652	7418	0	0	0.000000	58.783904	56.279590	0.000000	0.000000	0	1351	0
653	9420	0	1	0.000000	63.642675	61.019214	0.000000	0.000000	0	1845	0
654	1	3	1	0.000000	267.000000	261.000000	0.000000	0.000000	0	140	0
655	1	2	1	0.000000	107.000000	107.000000	0.000000	0.000000	0	57	0
656	1322	1	1	0.000000	103.661876	95.040847	0.000000	0.000000	0	549	0
657	218	0	0	0.000000	154.472477	107.123853	0.000000	0.000000	0	165	0
658	20	0	0	0.000000	136.550000	136.350000	0.000000	0.000000	0	78	0
659	921	2	2	0.000000	177.160695	132.819761	0.000000	0.000000	0	581	0
660	3	0	0	0.000000	155.666667	155.333333	0.000000	0.000000	0	78	0
661	23	0	0	0.000000	112.086957	51.869565	0.000000	0.000000	0	61	0
662	74	0	0	0.000000	137.702703	133.635135	0.000000	0.000000	0	95	0
663	134	0	0	0.000000	142.179104	124.037313	0.000000	0.000000	0	164	0
664	38	1	0	0.000000	142.578947	141.552632	0.000000	0.000000	0	89	0
665	1225	1	2	0.000000	72.552653	63.764898	0.000000	0.000000	0	437	0
666	230	2	2	0.000000	184.756522	119.682609	0.000000	0.000000	0	323	0
667	51	1	1	0.000000	128.352941	126.372549	0.000000	0.000000	0	96	0
668	187	1	2	0.000000	199.155080	119.294118	0.000000	0.000000	0	254	0
669	70	1	0	0.000000	130.842857	75.728571	0.000000	0.000000	0	100	0
670	12	2	2	0.000000	243.250000	194.750000	0.000000	0.000000	0	139	0
671	36	1	1	0.000000	86.277778	84.694444	0.000000	0.000000	0	51	0
672	161	0	0	0.000000	161.068323	119.590062	0.000000	0.000000	0	158	0
673	5019	1	1	0.000000	69.461447	7.481769	0.000000	0.000000	0	1266	0
674	335	2	2	0.000000	270.668657	147.041791	0.000000	0.000000	0	437	0
675	4	0	0	0.000000	132.250000	131.250000	0.000000	0.000000	0	64	0
676	63	2	1	0.000000	138.634921	85.761905	0.000000	0.000000	0	91	0
677	12	1	1	0.000000	54.250000	54.250000	0.000000	0.000000	0	27	0
678	282	1	2	0.000000	236.223404	107.404255	0.000000	0.000000	0	344	0
679	8	2	2	0.000000	279.000000	252.500000	0.000000	0.000000	0	145	0
680	100	1	1	0.000000	77.490000	76.800000	0.000000	0.000000	0	105	0
681	79	1	2	0.000000	220.291139	167.721519	0.000000	0.000000	0	150	0
682	14	2	2	0.000000	273.214286	272.285714	0.000000	0.000000	0	147	0
683	46	1	2	0.000000	131.000000	130.500000	0.000000	0.000000	0	109	0
684	19	2	1	0.000000	213.473684	90.842105	0.000000	0.000000	0	121	0
685	13	1	1	0.000000	143.307692	107.615385	0.000000	0.000000	0	73	0
686	20	2	2	0.000000	221.600000	219.850000	0.000000	0.000000	0	108	0
687	37	1	1	0.000000	89.135135	88.054054	0.000000	0.000000	0	64	0
688	79	2	2	0.000000	335.797468	127.645570	0.000000	0.000000	0	234	0
689	49	1	1	0.000000	72.877551	72.530612	0.000000	0.000000	0	50	0
690	8	1	2	0.000000	162.375000	95.625000	0.000000	0.000000	0	81	0
691	3	2	2	0.000000	190.666667	185.666667	0.000000	0.000000	0	89	0
692	2505	2	1	0.000000	157.141717	143.348503	0.000000	0.000000	0	1281	0
693	26	1	1	0.000000	72.692308	71.307692	0.000000	0.000000	0	50	0
694	1196	1	3	0.000000	3831.298495	2959.460702	0.000000	0.000000	0	14250	0
695	7	2	2	0.000000	4147.000000	3882.000000	0.000000	0.000000	0	1980	0
696	187	1	1	0.000000	3804.866310	2989.791444	0.000000	0.000000	0	3585	0
697	1	1	2	0.000000	3824.000000	3129.000000	0.000000	0.000000	0	1604	0
698	32	3	2	0.000000	7129.593750	4320.562500	0.000000	0.000000	0	4737	0
699	145	3	1	0.000000	4148.517241	3413.275862	0.000000	0.000000	0	3689	0
700	4	1	1	0.000000	3964.500000	3803.750000	0.000000	0.000000	0	1930	0
701	3	1	1	0.000000	54.333333	53.333333	0.000000	0.000000	0	43	0
